Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words,words_lowvocab,words_original
Advanced,ناقش كيف تتخيل مستقبلك الشخصي والمستقبل المهني. ما هي الأهداف التي تسعى لتحقيقها، وما الخطوات التي تنوي اتخاذها للوصول إليها؟,"Discuss how you envision your personal and professional future. What goals are you striving to achieve, and what steps do you plan to take to reach them?
",11,139,C2,11,5,"[('مبادرة', 'noun', 'initiative;proposal'), ('استشراف', 'noun', 'observation;supervision'), ('مبادرات', 'noun', 'initiative;proposal')]","[('مبادرات', 'noun', 'initiative;proposal'), ('استشراف', 'noun', 'observation;supervision')]","[('مبادرة', 'noun', 'initiative;proposal'), ('استشراف', 'noun', 'observation;supervision')]"
Advanced,كيف تؤثر التطورات التكنولوجية على مستقبل البشرية؟ هل ترى أن هذه التطورات ستعود بالفائدة أم الضرر على المجتمع؟,How do technological advancements affect the future of humanity? Do you see these advancements as beneficial or detrimental to society?,11,140,C1,11,4,"[('معلوماتية', 'adj', 'informatics;information_science'), ('إنتاجية', 'adj', 'production;productive'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('استدامة', 'verb', 'continue;make_last'), ('تقنية', 'adj', 'technical'), ('متقدمة', 'adj', 'advanced;developed'), ('برمجيات', 'noun', 'software')]","[('إنتاجية', 'adj', 'production;productive'), ('استدامة', 'verb', 'continue;make_last'), ('تقنية', 'adj', 'technical'), ('متقدمة', 'adj', 'advanced;developed'), ('برمجيات', 'noun', 'software')]","[('معلوماتية', 'adj', 'informatics;information_science'), ('إنتاجية', 'adj', 'production;productive'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('استدامة', 'verb', 'continue;make_last')]"
Advanced,كيف تؤثر التطورات التكنولوجية على مستقبل البشرية؟ هل ترى أن هذه التطورات ستعود بالفائدة أم الضرر على المجتمع؟,How do technological advancements affect the future of humanity? Do you see these advancements as beneficial or detrimental to society?,11,140,C2,11,5,"[('الأمن السيبراني', 'adj', None), ('الواقع المعزز', 'adj', 'reinforcement;reinforcing'), ('التنمية المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('الحوسبة السحابية', 'noun', 'cloud'), ('الحوسبة الكمومية', 'noun', None)]",,"[('الأمن السيبراني', 'adj', None), ('الواقع المعزز', 'adj', 'reinforcement;reinforcing'), ('التنمية المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('الحوسبة السحابية', 'noun', 'cloud'), ('الحوسبة الكمومية', 'noun', None)]"
Advanced,تحدث عن حدث تاريخي بارز أثر على ثقافتك المحلية. كيف أثر هذا الحدث على القيم والتقاليد في المجتمع؟,"Discuss a significant historical event that impacted your local culture. How did this event influence the values and traditions within the community?
",4,141,C1,4,4,"[('محلية', 'adj', 'local'), ('سياسية', 'adj', 'political'), ('طويلة الأمد', 'noun', 'duration;extent;period;range;term'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('هوية', 'noun', 'identity;identity_card'), ('سرد', 'noun', 'enumeration;presentation'), ('تعايش', 'noun', 'coexistence;living_together'), ('إحياء', 'noun', 'celebrate;commemoration;enliven'), ('معاصر', 'adj', 'contemporaneous;contemporary'), ('نهضة', 'noun', 'advancement;promotion;renaissance'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness')]",,"[('محلية', 'adj', 'local'), ('سياسية', 'adj', 'political'), ('طويلة الأمد', 'noun', 'duration;extent;period;range;term'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('هوية', 'noun', 'identity;identity_card'), ('سرد', 'noun', 'enumeration;presentation'), ('تعايش', 'noun', 'coexistence;living_together'), ('إحياء', 'noun', 'celebrate;commemoration;enliven'), ('معاصر', 'adj', 'contemporaneous;contemporary'), ('نهضة', 'noun', 'advancement;promotion;renaissance'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness')]"
Advanced,تحدث عن حدث تاريخي بارز أثر على ثقافتك المحلية. كيف أثر هذا الحدث على القيم والتقاليد في المجتمع؟,"Discuss a significant historical event that impacted your local culture. How did this event influence the values and traditions within the community?
",4,141,C2,4,5,"[('حقبة', 'noun', 'long_period'), ('ديناميكية', 'adj', 'dynamic'), ('استشراف.', 'noun', 'observation;supervision')]","[('ديناميكية', 'adj', 'dynamic'), ('استشراف.', 'noun', 'observation;supervision')]","[('حقبة', 'noun', 'long_period')]"
Advanced,كيف تعكس الفنون والآداب تاريخ وثقافة بلدك؟ اختر مثالاً معيناً وناقش تأثيره.,How do the arts and literature reflect the history and culture of your country? Choose a specific example and discuss its impact.,4,142,C1,4,4,"[('معرض', 'noun', 'exhibit;exhibition;review'), ('نقد', 'noun', 'criticism;critique'), ('فلسفة', 'noun', 'philosophy'), ('هوية', 'noun', 'identity;identity_card'), ('معاصر', 'adj', 'contemporaneous;contemporary'), ('كلاسيكي', 'adj', 'classic;classical'), ('تيار', 'noun', 'current;stream')]",,"[('معرض', 'noun', 'exhibit;exhibition;review'), ('نقد', 'noun', 'criticism;critique'), ('فلسفة', 'noun', 'philosophy'), ('هوية', 'noun', 'identity;identity_card'), ('معاصر', 'adj', 'contemporaneous;contemporary'), ('كلاسيكي', 'adj', 'classic;classical'), ('تيار', 'noun', 'current;stream')]"
Advanced,كيف تعكس الفنون والآداب تاريخ وثقافة بلدك؟ اختر مثالاً معيناً وناقش تأثيره.,How do the arts and literature reflect the history and culture of your country? Choose a specific example and discuss its impact.,4,142,C2,4,5,"[('ملحمة', 'noun', 'epic;fierce_battle;massacre'), ('تشكيلية', 'adj', 'graphic;visual')]","[('ملحمة', 'noun', 'epic;fierce_battle;massacre'), ('تشكيلية', 'adj', 'graphic;visual')]",[]
Advanced,ناقش كيف يؤثر الهواية على صحتك النفسية والجسدية. كيف يمكن أن تكون الهوايات وسيلة للتعبير عن الذات؟,Discuss how hobbies impact your mental and physical health. How can hobbies serve as a means of self-expression?,2,143,C1,2,4,"[('نفسية', 'adj', 'mental;psychological;spiritual'), ('ذات', 'noun', 'being;essence;same;self'), ('إنتاجية', 'adj', 'production;productive'), ('عقلية', 'noun', 'attitude;mentality'), ('صحة نفسية', 'adj', 'mental;psychological;spiritual'), ('ذاتي', 'noun', 'being;essence;same;self')]","[('صحة نفسية', 'adj', 'mental;psychological;spiritual'), ('ذات', 'noun', 'being;essence;same;self'), ('عقلية', 'noun', 'attitude;mentality'), ('ذاتي', 'noun', 'being;essence;same;self')]","[('نفسية', 'adj', 'mental;psychological;spiritual'), ('ذات', 'noun', 'being;essence;same;self'), ('إنتاجية', 'adj', 'production;productive'), ('عقلية', 'noun', 'attitude;mentality')]"
Advanced,ناقش كيف يؤثر الهواية على صحتك النفسية والجسدية. كيف يمكن أن تكون الهوايات وسيلة للتعبير عن الذات؟,Discuss how hobbies impact your mental and physical health. How can hobbies serve as a means of self-expression?,2,143,C2,2,5,"[('جودة الحياة', 'noun', 'insult;jawbone;vilification'), ('انخراط', 'noun', 'entry;joining')]",[],"[('جودة الحياة', 'noun', 'insult;jawbone;vilification'), ('انخراط', 'noun', 'entry;joining')]"
Advanced,هل هناك هواية جديدة ترغب في تجربتها؟ ناقش الأسباب التي تجعلك مهتمًا بها وكيف تعتقد أنها ستفيدك.,Is there a new hobby you wish to try? Discuss the reasons you are interested in it and how you believe it will benefit you.,2,144,C1,2,4,"[('شغف', 'noun', 'infatuation;passion;zeal'), ('استمرارية', 'noun', 'continuity'), ('استقلالية', 'adj', 'autonomous;independent'), ('استراتيجية', 'adj', 'strategic'), ('إنتاجية', 'adj', 'production;productive')]",,"[('شغف', 'noun', 'infatuation;passion;zeal'), ('استمرارية', 'noun', 'continuity'), ('استقلالية', 'adj', 'autonomous;independent'), ('استراتيجية', 'adj', 'strategic'), ('إنتاجية', 'adj', 'production;productive')]"
Advanced,هل هناك هواية جديدة ترغب في تجربتها؟ ناقش الأسباب التي تجعلك مهتمًا بها وكيف تعتقد أنها ستفيدك.,Is there a new hobby you wish to try? Discuss the reasons you are interested in it and how you believe it will benefit you.,2,144,C2,2,5,"[('استشراف', 'noun', 'observation;supervision')]",[],"[('استشراف', 'noun', 'observation;supervision')]"
Advanced,إذا كان بإمكانك السفر عبر الزمن، إلى أي فترة تاريخية ستذهب ولماذا؟ كيف ستؤثر تلك التجربة على فهمك للحاضر؟,"If you could travel through time, which historical period would you choose and why? How would that experience affect your understanding of the present?",9,145,C1,9,4,"[('تقنية', 'adj', 'technical'), ('فلسفة', 'noun', 'philosophy'), ('سياسة', 'noun', 'policy;politics'), ('توثيق', 'noun', 'authentication;documentation'), ('إلهام', 'noun', 'inspiration')]",,"[('تقنية', 'adj', 'technical'), ('فلسفة', 'noun', 'philosophy'), ('سياسة', 'noun', 'policy;politics'), ('توثيق', 'noun', 'authentication;documentation'), ('إلهام', 'noun', 'inspiration')]"
Advanced,إذا كان بإمكانك السفر عبر الزمن، إلى أي فترة تاريخية ستذهب ولماذا؟ كيف ستؤثر تلك التجربة على فهمك للحاضر؟,"If you could travel through time, which historical period would you choose and why? How would that experience affect your understanding of the present?",9,145,C2,9,5,"[('أيديولوجيات', 'noun', 'ideology'), ('استشراف', 'noun', 'observation;supervision'), ('تقدمية', 'adj', 'progressive'), ('محاكاة', 'noun', 'imitation;resemblance'), ('منظور', 'noun', 'angle;perspective;point_of_view')]","[('منظور', 'noun', 'angle;perspective;point_of_view'), ('استشراف', 'noun', 'observation;supervision')]","[('أيديولوجيات', 'noun', 'ideology'), ('استشراف', 'noun', 'observation;supervision'), ('تقدمية', 'adj', 'progressive'), ('محاكاة', 'noun', 'imitation;resemblance')]"
Advanced,تخيل أنك تعيش في عالم خيالي. كيف ستبدو حياتك اليومية وما التحديات التي ستواجهها؟,"Imagine you live in a fantasy world. What would your daily life look like, and what challenges would you face?
",9,146,C1,9,4,"[('سحر', 'noun', 'dawn;daybreak'), ('تقنيات متقدمة', 'adj', 'advanced;developed'), ('موارد', 'noun', 'resource;source'), ('استراتيجيات', 'noun', 'strategy'), ('مقاومة', 'noun', 'opposition;resistance;struggle'), ('تحالفات', 'noun', 'alliance'), ('تطلعات', 'noun', 'aspiration;endeavor'), ('استدامة', 'verb', 'continue;make_last'), ('تحديات نفسية', 'adj', 'mental;psychological;spiritual'), ('هوية', 'noun', 'identity;identity_card'), ('تطلعات مستقبلية', 'adj', 'future')]",,"[('سحر', 'noun', 'dawn;daybreak'), ('تقنيات متقدمة', 'adj', 'advanced;developed'), ('موارد', 'noun', 'resource;source'), ('استراتيجيات', 'noun', 'strategy'), ('مقاومة', 'noun', 'opposition;resistance;struggle'), ('تحالفات', 'noun', 'alliance'), ('تطلعات', 'noun', 'aspiration;endeavor'), ('استدامة', 'verb', 'continue;make_last'), ('تحديات نفسية', 'adj', 'mental;psychological;spiritual'), ('هوية', 'noun', 'identity;identity_card'), ('تطلعات مستقبلية', 'adj', 'future')]"
Advanced,تخيل أنك تعيش في عالم خيالي. كيف ستبدو حياتك اليومية وما التحديات التي ستواجهها؟,"Imagine you live in a fantasy world. What would your daily life look like, and what challenges would you face?
",9,146,C2,9,5,"[('انخراط', 'noun', 'entry;joining'), ('استنساخ', 'noun', 'cloning;copying;transcription')]","[('استنساخ', 'noun', 'cloning;copying;transcription')]","[('انخراط', 'noun', 'entry;joining')]"
Advanced,ناقش استراتيجيات إدارة الوقت التي تتبعها لتحقيق التوازن بين العمل والحياة الشخصية. ما هي التحديات التي تواجهها في ذلك؟,Discuss the time management strategies you follow to achieve a balance between work and personal life. What challenges do you face in this regard?,17,147,C1,17,4,"[('استراتيجيات', 'noun', 'strategy'), ('إنتاجية', 'adj', 'production;productive'), ('مهام', 'noun', 'assignment;mission;task'), ('جدولة', 'noun', 'scheduling'), ('استنزاف', 'noun', 'drainage;exhaustion'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('نمط', 'noun', 'form;kind;manner;type'), ('استدامة', 'verb', 'continue;make_last'), ('مساءلة', 'noun', 'interrogation;questioning'), ('عقلية', 'noun', 'attitude;mentality')]",,"[('استراتيجيات', 'noun', 'strategy'), ('إنتاجية', 'adj', 'production;productive'), ('مهام', 'noun', 'assignment;mission;task'), ('جدولة', 'noun', 'scheduling'), ('استنزاف', 'noun', 'drainage;exhaustion'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('نمط', 'noun', 'form;kind;manner;type'), ('استدامة', 'verb', 'continue;make_last'), ('مساءلة', 'noun', 'interrogation;questioning'), ('عقلية', 'noun', 'attitude;mentality')]"
Advanced,ناقش استراتيجيات إدارة الوقت التي تتبعها لتحقيق التوازن بين العمل والحياة الشخصية. ما هي التحديات التي تواجهها في ذلك؟,Discuss the time management strategies you follow to achieve a balance between work and personal life. What challenges do you face in this regard?,17,147,C2,17,5,"[('الحياة الشخصية', 'noun', 'identity;individual;person;personality'), ('جودة الحياة', 'noun', 'insult;jawbone;vilification'), ('نمط الحياة', 'noun', 'insult;jawbone;vilification'), ('الحياة', 'noun', 'insult;jawbone;vilification'), ('فعّالية', 'noun', 'activity;effectiveness;efficiency;event'), ('استباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing')]","[('الحياة', 'noun', 'insult;jawbone;vilification'), ('فعّالية', 'noun', 'activity;effectiveness;efficiency;event'), ('استباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing')]","[('الحياة الشخصية', 'noun', 'identity;individual;person;personality'), ('جودة الحياة', 'noun', 'insult;jawbone;vilification'), ('نمط الحياة', 'noun', 'insult;jawbone;vilification')]"
Advanced,كيف يمكن أن تؤثر إدارة الوقت الجيدة على الإنتاجية الشخصية؟ قدم أمثلة على كيفية تحسين وقتك.,How can good time management affect personal productivity? Provide examples of how you can improve your time usage.,17,148,C1,17,4,"[('الإنتاجية', 'adj', 'production;productive'), ('استراتيجيات', 'noun', 'strategy'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('دقة', 'noun', 'accuracy;minuteness;precision'), ('موارد', 'noun', 'resource;source'), ('تفويض', 'noun', 'authorization;delegation_of_authority;mandate'), ('تخصيص', 'noun', 'allocation;apportionment;designation'), ('تطوير الذات', 'noun', 'being;essence;same;self'), ('تفكير نقدي', 'adj', 'cash;critical;monetary')]",,"[('الإنتاجية', 'adj', 'production;productive'), ('استراتيجيات', 'noun', 'strategy'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('دقة', 'noun', 'accuracy;minuteness;precision'), ('موارد', 'noun', 'resource;source'), ('تفويض', 'noun', 'authorization;delegation_of_authority;mandate'), ('تخصيص', 'noun', 'allocation;apportionment;designation'), ('تطوير الذات', 'noun', 'being;essence;same;self'), ('تفكير نقدي', 'adj', 'cash;critical;monetary')]"
Advanced,كيف يمكن أن تؤثر إدارة الوقت الجيدة على الإنتاجية الشخصية؟ قدم أمثلة على كيفية تحسين وقتك.,How can good time management affect personal productivity? Provide examples of how you can improve your time usage.,17,148,C2,17,5,"[('فعالية', 'noun', 'activity;effectiveness;efficiency;event'), ('استباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing'), ('مبادرة', 'noun', 'initiative;proposal'), ('تسويف', 'noun', 'postponement;procrastination'), ('إنضاج', 'noun', 'bringing_to_maturity;cooking_well;ripening')]","[('فعالية', 'noun', 'activity;effectiveness;efficiency;event'), ('تسويف', 'noun', 'postponement;procrastination'), ('استباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing'), ('إنضاج', 'noun', 'bringing_to_maturity;cooking_well;ripening')]","[('فعالية', 'noun', 'activity;effectiveness;efficiency;event'), ('استباقية', 'noun', 'competing;hastening;hurrying;pushing_forward;racing'), ('مبادرة', 'noun', 'initiative;proposal')]"
Advanced,"تحدث عن تجربة شخصية غيرت نظرتك للحياة. كيف أثرت هذه التجربة على قراراتك المستقبلية؟
",Discuss a personal experience that changed your perspective on life. How did this experience influence your future decisions?,1,149,C1,1,4,"[('إدراك', 'noun', 'attainment;awareness;realization'), ('معنوي', 'adj', 'abstract;moral;semantic;spiritual'), ('ذاتي', 'noun', 'being;essence;same;self'), ('مبادئ', 'noun', 'bas;basis;principle'), ('فلسفة', 'noun', 'philosophy'), ('ذات', 'noun', 'being;essence;same;self'), ('استبصار', 'noun', 'insight;psychology'), ('رؤى', 'noun', 'opinion;sight;view;viewing;vision')]",,"[('إدراك', 'noun', 'attainment;awareness;realization'), ('معنوي', 'adj', 'abstract;moral;semantic;spiritual'), ('ذاتي', 'noun', 'being;essence;same;self'), ('مبادئ', 'noun', 'bas;basis;principle'), ('فلسفة', 'noun', 'philosophy'), ('ذات', 'noun', 'being;essence;same;self'), ('استبصار', 'noun', 'insight;psychology'), ('رؤى', 'noun', 'opinion;sight;view;viewing;vision')]"
Advanced,"تحدث عن تجربة شخصية غيرت نظرتك للحياة. كيف أثرت هذه التجربة على قراراتك المستقبلية؟
",Discuss a personal experience that changed your perspective on life. How did this experience influence your future decisions?,1,149,C2,1,5,"[('منظور', 'noun', 'angle;perspective;point_of_view'), ('محورية', 'adj', 'crucial;pivotal'), ('الحياة', 'noun', 'insult;jawbone;vilification')]","[('الحياة', 'noun', 'insult;jawbone;vilification')]","[('منظور', 'noun', 'angle;perspective;point_of_view'), ('محورية', 'adj', 'crucial;pivotal')]"
Advanced,"هل لديك ذكريات مؤثرة من الطفولة تود مشاركتها؟ كيف شكلت تلك الذكريات هويتك الحالية؟
",Do you have impactful childhood memories that you would like to share? How have those memories shaped your current identity?,1,150,C1,1,4,"[('هوية', 'noun', 'identity;identity_card'), ('نضج', 'noun', 'maturity;ripeness'), ('وجدان', 'noun', 'conscience;emotion'), ('ذات', 'noun', 'being;essence;same;self'), ('نابعة', 'adj', 'emanating;emerging;originating')]",,"[('هوية', 'noun', 'identity;identity_card'), ('نضج', 'noun', 'maturity;ripeness'), ('وجدان', 'noun', 'conscience;emotion'), ('ذات', 'noun', 'being;essence;same;self'), ('نابعة', 'adj', 'emanating;emerging;originating')]"
Advanced,"هل لديك ذكريات مؤثرة من الطفولة تود مشاركتها؟ كيف شكلت تلك الذكريات هويتك الحالية؟
",Do you have impactful childhood memories that you would like to share? How have those memories shaped your current identity?,1,150,C2,1,5,"[('طفولي', 'noun', 'sunrise'), ('مشاعر', 'noun', 'custom;emotion;feeling;rite;sense'), ('محورية', 'adj', 'crucial;pivotal'), ('المشاعر', 'noun', 'custom;emotion;feeling;rite;sense'), ('الأثر', 'noun', 'right_after')]","[('المشاعر', 'noun', 'custom;emotion;feeling;rite;sense'), ('الأثر', 'noun', 'right_after')]","[('طفولي', 'noun', 'sunrise'), ('مشاعر', 'noun', 'custom;emotion;feeling;rite;sense'), ('محورية', 'adj', 'crucial;pivotal')]"
Advanced,ناقش كيف تؤثر تجربة المدرسة على تطوير المهارات الاجتماعية لدى الطلاب. ما هي الأنشطة المدرسية التي تعتقد أنها الأهم في هذا الصدد؟,Discuss how the school experience influences the development of social skills among students. What school activities do you believe are most important in this regard?,3,151,C1,3,4,"[('تكامل', 'noun', 'integration;merger'), ('انتقاد', 'noun', 'censure;criticism'), ('استراتيجية', 'adj', 'strategic'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('فني', 'adj', 'artistic;technical'), ('تكيف', 'noun', 'adaptation;conformity')]","[('فني', 'adj', 'artistic;technical'), ('تكيف', 'noun', 'adaptation;conformity')]","[('تكامل', 'noun', 'integration;merger'), ('انتقاد', 'noun', 'censure;criticism'), ('استراتيجية', 'adj', 'strategic'), ('اندماج', 'noun', 'absorption;assimilation;fusion')]"
Advanced,ناقش كيف تؤثر تجربة المدرسة على تطوير المهارات الاجتماعية لدى الطلاب. ما هي الأنشطة المدرسية التي تعتقد أنها الأهم في هذا الصدد؟,Discuss how the school experience influences the development of social skills among students. What school activities do you believe are most important in this regard?,3,151,C2,3,5,"[('انخراط', 'noun', 'entry;joining'), ('المبادرات', 'noun', 'initiative;proposal')]","[('المبادرات', 'noun', 'initiative;proposal')]","[('انخراط', 'noun', 'entry;joining')]"
Advanced,"كيف تعتقد أن التكنولوجيا قد غيرت من شكل التعليم المدرسي؟ هل ترى أن هذه التغييرات إيجابية أم سلبية؟
",How do you think technology has changed the nature of school education? Do you see these changes as positive or negative?,3,152,C1,3,4,"[('إيجابي', 'adj', 'affirmative;positive'), ('منصة', 'noun', 'platform;podium'), ('موارد', 'noun', 'resource;source'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('تقنية', 'adj', 'technical')]",,"[('إيجابي', 'adj', 'affirmative;positive'), ('منصة', 'noun', 'platform;podium'), ('موارد', 'noun', 'resource;source'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('تقنية', 'adj', 'technical')]"
Advanced,"كيف تعتقد أن التكنولوجيا قد غيرت من شكل التعليم المدرسي؟ هل ترى أن هذه التغييرات إيجابية أم سلبية؟
",How do you think technology has changed the nature of school education? Do you see these changes as positive or negative?,3,152,C2,3,5,"[('الفعالية', 'noun', 'activity;effectiveness;efficiency;event'), ('واقع معزز', 'adj', 'reinforcement;reinforcing')]","[('واقع معزز', 'adj', 'reinforcement;reinforcing')]","[('الفعالية', 'noun', 'activity;effectiveness;efficiency;event')]"
Beginner,كيف تؤثر وسائل التواصل الإجتماعي على الفرد و المجتمع؟,How do social media affect individuals and society?,18,153,A,18,1,"[('هاتف', 'noun', 'telephone'), ('صور', 'noun', 'form;illustration;image;manner;photo;photograph;picture;way'), ('فيديو', 'noun', 'video'), ('أصدقاء', 'noun', 'friend'), ('رسالة', 'noun', 'communication;dissertation;letter;message;mission;task'), ('إنترنت', 'noun_prop', 'Internet'), ('شاشة', 'noun', 'screen'), ('كتابة', 'noun', 'essay;piece_of_writing;writing'), ('قراءة', 'noun', 'reading'), ('اتصال', 'noun', 'communication;connection;contact;relation;relationship'), ('جديد', 'adj', 'modern;new'), ('قديم', 'adj', 'ancient;old'), ('يومي', 'noun', 'day;some_day;today'), ('عائلة', 'noun', 'family;household')]",,"[('هاتف', 'noun', 'telephone'), ('صور', 'noun', 'form;illustration;image;manner;photo;photograph;picture;way'), ('فيديو', 'noun', 'video'), ('أصدقاء', 'noun', 'friend'), ('رسالة', 'noun', 'communication;dissertation;letter;message;mission;task'), ('إنترنت', 'noun_prop', 'Internet'), ('شاشة', 'noun', 'screen'), ('كتابة', 'noun', 'essay;piece_of_writing;writing'), ('قراءة', 'noun', 'reading'), ('اتصال', 'noun', 'communication;connection;contact;relation;relationship'), ('جديد', 'adj', 'modern;new'), ('قديم', 'adj', 'ancient;old'), ('يومي', 'noun', 'day;some_day;today'), ('عائلة', 'noun', 'family;household')]"
Intermediate,كيف تؤثر وسائل التواصل الإجتماعي على الفرد و المجتمع؟,How do social media affect individuals and society?,18,154,B1,18,2,"[('تأثير', 'noun', 'effect;impact;influence'), ('وسائل', 'noun', 'device;instrument;mean'), ('مجتمع', 'noun', 'society'), ('نشر', 'verb', 'announce;publish;spread'), ('تكنولوجيا', 'noun', 'technology'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('متابعة', 'noun', 'continuation;pursuit'), ('مشاركة', 'noun', 'association;participation'), ('تعليق', 'noun', 'comment;commentary;remark;suspension'), ('حساب', 'noun', 'account;appraisal;calculation;expense;invoice'), ('رأي', 'noun', 'idea;opinion;view'), ('انتشار', 'noun', 'diffusion;spread;spreading'), ('شهرة', 'noun', 'fame;reputation')]",,"[('تأثير', 'noun', 'effect;impact;influence'), ('وسائل', 'noun', 'device;instrument;mean'), ('مجتمع', 'noun', 'society'), ('نشر', 'verb', 'announce;publish;spread'), ('تكنولوجيا', 'noun', 'technology'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('متابعة', 'noun', 'continuation;pursuit'), ('مشاركة', 'noun', 'association;participation'), ('تعليق', 'noun', 'comment;commentary;remark;suspension'), ('حساب', 'noun', 'account;appraisal;calculation;expense;invoice'), ('رأي', 'noun', 'idea;opinion;view'), ('انتشار', 'noun', 'diffusion;spread;spreading'), ('شهرة', 'noun', 'fame;reputation')]"
Intermediate,كيف تؤثر وسائل التواصل الإجتماعي على الفرد و المجتمع؟,How do social media affect individuals and society?,18,154,B2,18,3,"[('وسائل التواصل الاجتماعي', 'adj', 'social'), ('فرد', 'noun', 'individual;individually;one_at_a_time;unit'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('محتوى', 'noun', 'content'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('إدمان', 'noun', 'addiction;mania'), ('تواصل', 'noun', 'continuation;continuity'), ('ثقافة', 'noun', 'civilization;culture'), ('تأثير سلبي', 'adj', 'negative;passive'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('تأثير اجتماعي', 'adj', 'social'), ('تأثير اقتصادي', 'noun', 'economist'), ('مسؤولية', 'noun', 'responsibility'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('تطوير', 'noun', 'advancement;development;promotion'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('ابتكار', 'noun', 'invention')]",,"[('وسائل التواصل الاجتماعي', 'adj', 'social'), ('فرد', 'noun', 'individual;individually;one_at_a_time;unit'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('محتوى', 'noun', 'content'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('إدمان', 'noun', 'addiction;mania'), ('تواصل', 'noun', 'continuation;continuity'), ('ثقافة', 'noun', 'civilization;culture'), ('تأثير سلبي', 'adj', 'negative;passive'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('تأثير اجتماعي', 'adj', 'social'), ('تأثير اقتصادي', 'noun', 'economist'), ('مسؤولية', 'noun', 'responsibility'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('تطوير', 'noun', 'advancement;development;promotion'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('ابتكار', 'noun', 'invention')]"
Advanced,كيف تؤثر وسائل التواصل الإجتماعي على الفرد و المجتمع؟,How do social media affect individuals and society?,18,155,C1,18,4,"[('نفسية', 'adj', 'mental;psychological;spiritual'), ('إيجابيات', 'noun', 'positive_attitude;positive_nature'), ('سلبيات', 'noun', 'negativism'), ('عزلة', 'noun', 'isolation;retirement;separation'), ('رقابة', 'noun', 'censorship;surveillance'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('هوية', 'noun', 'identity;identity_card'), ('تأثير طويل المدى', 'noun', 'duration;extent;period;range'), ('تأثير قصير المدى', 'noun', 'duration;extent;period;range'), ('منصات', 'noun', 'platform;podium'), ('تأثير سياسي.', 'adj', 'political')]",,"[('نفسية', 'adj', 'mental;psychological;spiritual'), ('إيجابيات', 'noun', 'positive_attitude;positive_nature'), ('سلبيات', 'noun', 'negativism'), ('عزلة', 'noun', 'isolation;retirement;separation'), ('رقابة', 'noun', 'censorship;surveillance'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('هوية', 'noun', 'identity;identity_card'), ('تأثير طويل المدى', 'noun', 'duration;extent;period;range'), ('تأثير قصير المدى', 'noun', 'duration;extent;period;range'), ('منصات', 'noun', 'platform;podium'), ('تأثير سياسي.', 'adj', 'political')]"
Advanced,كيف تؤثر وسائل التواصل الإجتماعي على الفرد و المجتمع؟,How do social media affect individuals and society?,18,155,C2,18,5,"[('الانتقائية', 'adj', 'eclectic;selective'), ('الفعالية', 'noun', 'activity;effectiveness;efficiency;event')]","[('الفعالية', 'noun', 'activity;effectiveness;efficiency;event')]","[('الانتقائية', 'adj', 'eclectic;selective')]"
