Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words
Beginner,ماذا تعلمت من عائلتك؟,What have you learned from your family?,10,41,A,10,1,"[('عائلة', 'noun', 'family;household'), ('أخ', 'noun', 'brother'), ('أخت', 'noun', 'counterpart;sister'), ('تعلم', 'verb', 'learn;study'), ('حب', 'noun', 'affection;love;out_of_affection_for'), ('احترام', 'noun', 'honoring;in_honor_of;out_of_respect_for;respect'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('طعام', 'noun', 'food'), ('تقاليد', 'noun', 'custom;imitation;tradition'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('معاً', 'noun', 'something_with'), ('منزل', 'noun', 'house;residence'), ('صغير', 'adj', 'small;young'), ('كبير', 'adj', 'great;important;large;major;senior'), ('طيب', 'adj', 'good;pleasant'), ('صديق', 'noun', 'friend'), ('حديث', 'noun', 'Hadith_(Islamic_traditions);discussion;interview;lately;modern;new;recently;talk'), ('قصص', 'noun', 'story'), ('لعب', 'verb', 'play'), ('تعليم', 'noun', 'education;instruction;precept;teaching'), ('عمل', 'noun', 'action;activity;work'), ('مدرس', 'noun', 'instructor;teacher'), ('مدرسة', 'noun', 'school'), ('دراسة', 'noun', 'research;study'), ('سفر', 'noun', 'journey;travel;trip'), ('لغة', 'noun', 'language'), ('نجاح', 'noun', 'success')]"
Beginner,ما هو الشيء الذي يجعلك سعيدًا؟,What makes you happy?,1,42,A,1,1,"[('سعيد', 'adj', 'happy'), ('أحب', 'verb', 'like;love'), ('عائلة', 'noun', 'family;household'), ('أصدقاء', 'noun', 'friend'), ('لعبة', 'noun', 'game;toy'), ('طعام', 'noun', 'food'), ('موسيقى', 'noun', 'music'), ('فيلم', 'noun', 'film;movie'), ('كتاب', 'noun', 'book'), ('ضحك', 'verb', 'laugh'), ('شمس', 'noun', 'sun'), ('زهور', 'noun', 'flower;splendor'), ('قهوة', 'noun', 'coffee'), ('شاي', 'noun', 'tea'), ('حديقة', 'noun', 'garden'), ('بيت', 'noun', 'house'), ('كلب', 'noun', 'dog'), ('قطة', 'noun', 'female_cat'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('رحلة', 'noun', 'career;journey;trip;voyage'), ('طبيعة', 'noun', 'natural;nature'), ('بحر', 'noun', 'sea'), ('جبل', 'noun', 'mountain'), ('نوم', 'noun', 'sleep'), ('راحة', 'noun', 'leisure;palm_of_the_hand;repose;rest'), ('عطلة', 'noun', 'holiday;recess;vacation'), ('فرح', 'noun', 'festivity;happiness;joy'), ('هدية', 'noun', 'gift;present'), ('صورة', 'noun', 'form;illustration;image;manner;photo;photograph;picture;way'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('رياضة', 'noun', 'mathematics;physical_exercise;sport'), ('طبخ', 'noun', 'cooking;cuisine'), ('رسم', 'noun', 'drawing;illustration;sketch'), ('كتابة', 'noun', 'essay;piece_of_writing;writing')]"
Beginner,تخيل أن لديك ساعة إضافية في اليوم. كيف ستقضيها؟,Imagine you have an extra hour in the day. How would you spend it?,9,43,A,9,1,"[('ساعة', 'noun', 'clock;hour;time;timepiece;watch'), ('يوم', 'noun', 'day;some_day;today'), ('وقت', 'noun', 'at_that_time;moment;period_of_time;time'), ('قراءة', 'noun', 'reading'), ('كتابة', 'noun', 'essay;piece_of_writing;writing'), ('رسم', 'noun', 'drawing;illustration;sketch'), ('تلفاز', 'noun_prop', 'TV_set'), ('رياضة', 'noun', 'mathematics;physical_exercise;sport'), ('مشي', 'verb', 'proceed;walk'), ('نوم', 'noun', 'sleep'), ('راحة', 'noun', 'leisure;palm_of_the_hand;repose;rest'), ('طعام', 'noun', 'food'), ('شرب', 'verb', 'drink'), ('شاي', 'noun', 'tea'), ('قهوة', 'noun', 'coffee'), ('أصدقاء', 'noun', 'friend'), ('عائلة', 'noun', 'family;household'), ('موسيقى', 'noun', 'music'), ('تفكير', 'noun', 'meditation;reflection;thinking'), ('تخيل', 'verb', 'imagine;suppose'), ('طبخ', 'noun', 'cooking;cuisine'), ('تنظيف', 'noun', 'cleaning'), ('ترتيب', 'noun', 'arrangement;organization;preparation'), ('حديقة', 'noun', 'garden'), ('لعب', 'verb', 'play'), ('حاسوب', 'noun', 'computer'), ('هاتف', 'noun', 'telephone'), ('دراسة', 'noun', 'research;study'), ('استمتاع', 'noun', 'enjoyment'), ('عمل', 'noun', 'action;activity;work')]"
Beginner,إذا كان لديك مبلغ من المال، كيف ستنفقه؟,"If you had a sum of money, how would you spend it?",17,44,A,17,1,"[('مال', 'noun', 'asset;capital;fund;money'), ('شراء', 'noun', 'purchase;purchasing'), ('طعام', 'noun', 'food'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('بيت', 'noun', 'house'), ('كتاب', 'noun', 'book'), ('هدية', 'noun', 'gift;present'), ('سفر', 'noun', 'journey;travel;trip'), ('أصدقاء', 'noun', 'friend'), ('أسرة', 'noun', 'community;family'), ('مستشفى', 'noun', 'hospital'), ('مدرسة', 'noun', 'school'), ('لعبة', 'noun', 'game;toy'), ('هاتف', 'noun', 'telephone'), ('حاسوب', 'noun', 'computer'), ('مطعم', 'noun', 'restaurant'), ('تذكرة', 'noun', 'card;ticket'), ('فيلم', 'noun', 'film;movie'), ('حفلة', 'noun', 'celebration;ceremony;party'), ('زهور', 'noun', 'flower;splendor'), ('حديقة', 'noun', 'garden'), ('قهوة', 'noun', 'coffee'), ('عصير', 'noun', 'extract;juice'), ('متجر', 'noun', 'business;store'), ('سوق', 'noun', 'market'), ('سعر', 'noun', 'price;rate'), ('رخيص', 'adj', 'cheap'), ('بطاقة', 'noun', 'ballot;card;tag')]"
Beginner,إذا استطعت أن تتعلم لغة جديدة، ما هي ولماذا؟,"If you could learn a new language, what would it be and why?",17,45,A,17,1,"[('لغة', 'noun', 'language'), ('جديدة', 'adj', 'modern;new'), ('أتعلم', 'verb', 'learn;study'), ('لماذا', 'adv_rel', 'why'), ('أحب', 'verb', 'like;love'), ('سهل', 'adj', 'easy;simple'), ('صعب', 'adj', 'arduous;difficult;hard'), ('أريد', 'verb', 'desire;intend;want'), ('أستطيع', 'verb', 'be_able;be_capable'), ('أختار', 'verb', 'choose;pick;select'), ('تحدث', 'verb', 'discuss;speak'), ('كتابة', 'noun', 'essay;piece_of_writing;writing'), ('قراءة', 'noun', 'reading'), ('عربي', 'noun', 'Arab;bedouin'), ('إنجليزي', 'noun', 'English'), ('جميل', 'adj', 'beautiful;fine_(arts);nice'), ('مهم', 'adj', 'important;serious'), ('مفيد', 'adj', 'beneficial;useful'), ('بلد', 'noun', 'country'), ('سفر', 'noun', 'journey;travel;trip'), ('أصدقاء', 'noun', 'friend'), ('دراسة', 'noun', 'research;study'), ('مدرسة', 'noun', 'school'), ('جامعة', 'noun', 'league;university'), ('حلم', 'noun', 'dream'), ('مستقبل', 'noun', 'future'), ('تجربة', 'noun', 'experience;experiment'), ('نجاح', 'noun', 'success'), ('تعلم', 'verb', 'learn;study')]"
Beginner,إذا استطعت السفر لأي مكان، أين ستذهب ولماذا؟,"If you could travel anywhere, where would you go and why?",17,46,A,17,1,"[('سفر', 'noun', 'journey;travel;trip'), ('مكان', 'noun', 'location;place;position'), ('لماذا', 'adv_rel', 'why'), ('أذهب', 'verb', 'depart;go;take_(with)'), ('أريد', 'verb', 'desire;intend;want'), ('هناك', 'adv', 'there'), ('بلد', 'noun', 'country'), ('مدينة', 'noun', 'city'), ('جميل', 'adj', 'beautiful;fine_(arts);nice'), ('طعام', 'noun', 'food'), ('جديد', 'adj', 'modern;new'), ('تجربة', 'noun', 'experience;experiment'), ('تاريخ', 'noun', 'date;history'), ('بحر', 'noun', 'sea'), ('جبل', 'noun', 'mountain'), ('طبيعة', 'noun', 'natural;nature'), ('مشي', 'verb', 'proceed;walk'), ('زيارة', 'noun', 'visit;visiting'), ('متحف', 'noun', 'museum'), ('معروف', 'adj', 'known;well-known'), ('لغة', 'noun', 'language'), ('ناس', 'noun', 'people'), ('أصدقاء', 'noun', 'friend'), ('عائلة', 'noun', 'family;household'), ('صورة', 'noun', 'form;illustration;image;manner;photo;photograph;picture;way'), ('رحلة', 'noun', 'career;journey;trip;voyage'), ('عالم', 'noun', 'world'), ('طائرة', 'noun', 'aircraft;airplane'), ('حافلة', 'noun', 'bus'), ('سيارة', 'noun', 'automobile;car;vehicle'), ('قطار', 'noun', 'train'), ('مطار', 'noun', 'airfield;airport'), ('فندق', 'noun', 'hotel')]"
Beginner,إذا كنت بطلاً خارقاً، ماذا ستكون قوتك؟,"If you were a superhero, what would be your strength?",9,47,A,9,1,"[('بطل', 'noun', 'champion;hero;heroine;star'), ('خارق', 'adj', 'contravening;exceeding;extraordinary;violating'), ('قوة', 'noun', 'armed_force;force;power;strength;violence'), ('سرعة', 'noun', 'promptness;speed;velocity'), ('قوي', 'adj', 'powerful;strong'), ('ذكي', 'adj', 'clever;delicious;intelligent'), ('شجاع', 'adj', 'brave'), ('طيب', 'adj', 'good;pleasant'), ('إنقاذ', 'noun', 'relief;rescue;salvation'), ('عالم', 'noun', 'world'), ('مشكلة', 'noun', 'inconvenience;issue;problem'), ('حل', 'verb', 'dissolve;solve_(problem);untie'), ('صديق', 'noun', 'friend'), ('مدينة', 'noun', 'city'), ('شخص', 'noun', 'individual;person'), ('حلم', 'noun', 'dream'), ('فكرة', 'noun', 'concept;idea;notion'), ('حياة', 'noun', 'life'), ('خطر', 'noun', 'adventure;danger;menace;peril;threat'), ('سماء', 'noun', 'Heaven;sky'), ('أرض', 'noun', 'earth;land;territory'), ('معروف', 'adj', 'known;well-known'), ('سعادة', 'noun', 'His/Her_Excellency;happiness'), ('طبيعة', 'noun', 'natural;nature'), ('مساعدة', 'noun', 'aid;assistance;help;support'), ('قوة خارقة', 'adj', 'contravening;exceeding;extraordinary;violating'), ('خيال', 'noun', 'fantasy;imagination')]"
Intermediate,تحدث عن تأثير التكنولوجيا على حياتنا اليومية.,Talk about the impact of technology on our daily lives.,15,48,B,15,"[2, 3]","[('تكنولوجيا', 'noun', 'technology'), ('تأثير', 'noun', 'effect;impact;influence'), ('وسائل', 'noun', 'device;instrument;mean'), ('اجتماعية', 'adj', 'social'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('تطبيقات', 'noun', 'application'), ('مواقع', 'noun', 'location;position;site'), ('تواصل', 'noun', 'continuation;continuity'), ('إلكتروني', 'adj', 'electronic'), ('تطور', 'noun', 'development;event;progress'), ('إدمان', 'noun', 'addiction;mania'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('ابتكار', 'noun', 'invention'), ('بيانات.', 'noun', 'communiqué;declaration;statement')]"
Intermediate,ما هي أهمية التعليم في حياتك؟,How important is education in your life?,7,49,B,7,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('مجتمع', 'noun', 'society'), ('ثقافة', 'noun', 'civilization;culture'), ('تطور', 'noun', 'development;event;progress'), ('فرصة', 'noun', 'chance;holiday;opportunity'), ('بحث', 'noun', 'discussion;examination;research;search'), ('تحليل', 'noun', 'analysis;dissolution'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('فهم', 'noun', 'understanding'), ('تواصل', 'noun', 'continuation;continuity'), ('تأثير', 'noun', 'effect;impact;influence'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('مسؤولية', 'noun', 'responsibility'), ('تنمية', 'noun', 'development;growth'), ('إبداع', 'noun', 'creativity;originality'), ('خبرة', 'noun', 'experience;expertise'), ('وظيفة', 'noun', 'function;job;position')]"
Intermediate,تحدث عن فوائد الرياضة للصحة.,Talk about the health benefits of sports.,8,50,B,8,"[2, 3]","[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('تقوية', 'noun', 'consolidation;reinforcement;seed_for_sowing;strengthening'), ('مرونة', 'noun', 'flexibility;pliability'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('تغذية', 'noun', 'feeding;nutrition'), ('طاقة', 'noun', 'energy;potential;power'), ('وقاية', 'noun', 'precaution;prevention;protection'), ('توتر', 'noun', 'strain;tension'), ('توازن', 'noun', 'balance;balancing'), ('صحة عامة', 'adj', 'common;general;public'), ('حيوية', 'noun', 'liveliness;vigor'), ('استرخاء', 'noun', 'laxity;slackening'), ('تحسين الحالة', 'noun', 'case;condition;situation'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('نشاط بدني.', 'noun', 'body')]"
Intermediate,تحدث عن أهمية الصداقة في حياتك.,Talk about the importance of friendship in your life.,10,51,B,10,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تفاهم', 'noun', 'mutual_comprehension;mutual_understanding'), ('مشاركة', 'noun', 'association;participation'), ('ثقة', 'noun', 'authority;confidence;trust;trustworthy_source'), ('تأثير', 'noun', 'effect;impact;influence'), ('تطور', 'noun', 'development;event;progress'), ('نمو', 'noun', 'development;growth;progress'), ('حوار', 'noun', 'conversation;dialogue;discussion;talk'), ('نقاش', 'noun', 'argument;controversy;debate'), ('مواقف', 'noun', 'position'), ('تحديات', 'noun', 'challenge'), ('قبول', 'noun', 'acceptance;admission;approval;reception'), ('تواصل', 'noun', 'continuation;continuity')]"
Intermediate,تحدث عن أهمية الحفاظ على البيئة.,Talk about the importance of preserving the environment.,12,52,B,12,"[2, 3]","[('بيئة', 'noun', 'environment;milieu'), ('حماية', 'noun', 'protecting;protection'), ('تلوث', 'noun', 'contamination;pollution'), ('محيط', 'noun', 'Ocean;periphery;surrounding_area'), ('كوكب', 'noun', 'planet;star'), ('إعادة تدوير', 'noun', 'Quran_recitation;turning'), ('تأثير', 'noun', 'effect;impact;influence'), ('طاقة', 'noun', 'energy;potential;power'), ('تغير المناخ', 'noun', 'atmosphere;climate'), ('مسؤولية', 'noun', 'responsibility'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('اقتصاد', 'noun', 'economy;saving'), ('تنوع', 'noun', 'diversity;variety'), ('توازن', 'noun', 'balance;balancing'), ('استهلاك', 'noun', 'amortization;consuming;consumption;discharge'), ('حماية البيئة', 'noun', 'environment;milieu'), ('غابات', 'noun', 'forest;jungle'), ('محميات', 'adj', 'protected;protectorate'), ('مجتمعات', 'noun', 'society')]"
Intermediate,ما هو تأثير وسائل التواصل الاجتماعي على المجتمع؟,What is the impact of social media on society?,15,53,B,15,"[2, 3]","[('تأثير', 'noun', 'effect;impact;influence'), ('وسائل', 'noun', 'device;instrument;mean'), ('تواصل', 'noun', 'continuation;continuity'), ('اجتماعي', 'adj', 'social'), ('مجتمع', 'noun', 'society'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تكنولوجيا', 'noun', 'technology'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('افتراضي', 'adj', 'hypothetical'), ('نشر', 'verb', 'announce;publish;spread'), ('محتوى', 'noun', 'content'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('إدمان', 'noun', 'addiction;mania'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('ثقافة', 'noun', 'civilization;culture'), ('شباب', 'noun', 'styptic_pencil;young_woman;youth'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('رأي', 'noun', 'idea;opinion;view'), ('مشاركة', 'noun', 'association;participation'), ('تحديث', 'noun', 'renewing;updating'), ('فرد', 'noun', 'individual;individually;one_at_a_time;unit'), ('جماعي', 'adj', 'collective;common;social')]"
Intermediate,تحدث عن أهمية القراءة في حياتك.,Talk about the importance of reading in your life.,7,54,B,7,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('ثقافة', 'noun', 'civilization;culture'), ('تطور', 'noun', 'development;event;progress'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('إبداع', 'noun', 'creativity;originality'), ('تحليل', 'noun', 'analysis;dissolution'), ('مجتمع', 'noun', 'society'), ('مؤلف', 'noun', 'author;composer'), ('روايات', 'noun', 'account;novel;report;story'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('تطوير', 'noun', 'advancement;development;promotion'), ('هواية', 'noun', 'hobby;passion'), ('تأثير', 'noun', 'effect;impact;influence'), ('اكتساب', 'noun', 'acquisition;gaining'), ('تواصل', 'noun', 'continuation;continuity'), ('فهم', 'noun', 'understanding'), ('استيعاب', 'noun', 'assimilation;comprehension;containing'), ('تنمية', 'noun', 'development;growth'), ('توسيع', 'noun', 'expansion;widening'), ('أفق', 'noun', 'horizon;province')]"
Intermediate,ما هي فوائد السفر؟,What are the benefits of travel?,14,55,B,14,"[2, 3]","[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('ثقافة', 'noun', 'civilization;culture'), ('استكشاف', 'noun', 'reconnaissance;scouting'), ('مغامرة', 'noun', 'adventure;risk'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('مجتمع', 'noun', 'society'), ('استرخاء', 'noun', 'laxity;slackening'), ('هروب', 'noun', 'escape;fleeing'), ('فرصة', 'noun', 'chance;holiday;opportunity'), ('تواصل', 'noun', 'continuation;continuity'), ('توسيع', 'noun', 'expansion;widening'), ('أفق', 'noun', 'horizon;province'), ('نمو', 'noun', 'development;growth;progress'), ('شخصي', 'adj', 'personal;private'), ('تنوع', 'noun', 'diversity;variety'), ('تحدي', 'noun', 'challenge'), ('ذكريات', 'noun', 'commemoration;remembrance'), ('وجهات', 'noun', 'angle;point_of_view'), ('تطور', 'noun', 'development;event;progress'), ('فهم', 'noun', 'understanding'), ('اختلافات', 'noun', 'difference;disagreement;variance'), ('تأثير', 'noun', 'effect;impact;influence')]"
Intermediate,تحدث عن أهمية العمل التطوعي.,Talk about the importance of volunteer work.,6,56,B,6,"[2, 3]","[('تطوع', 'verb', 'volunteer'), ('أهمية', 'noun', 'importance;significance'), ('مجتمع', 'noun', 'society'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تنمية', 'noun', 'development;growth'), ('فائدة', 'noun', 'benefit;interest_(econ.);use'), ('مشاركة', 'noun', 'association;participation'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('تطوير', 'noun', 'advancement;development;promotion'), ('مسؤولية', 'noun', 'responsibility'), ('إنسانية', 'adj', 'human;humane;humanitarian'), ('بيئة', 'noun', 'environment;milieu'), ('ثقافة', 'noun', 'civilization;culture'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تواصل', 'noun', 'continuation;continuity'), ('محتاجين', 'adj', 'in_need;requiring;wanting'), ('مشروع', 'noun', 'enterprise;project'), ('تأثير', 'noun', 'effect;impact;influence'), ('قيمة', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('خدمة', 'noun', 'assistance;service'), ('مساهمة', 'noun', 'contribution;participation'), ('ابتكار', 'noun', 'invention')]"
Intermediate,ما هو دور الفن في المجتمع؟,What is the role of art in society?,6,57,B,6,"[2, 3]","[('فن', 'noun', 'art;specialty;variety'), ('مجتمع', 'noun', 'society'), ('دور', 'noun', 'part;role;round'), ('تأثير', 'noun', 'effect;impact;influence'), ('ثقافة', 'noun', 'civilization;culture'), ('تعبير', 'noun', 'as_an_expression_(of);expression'), ('إبداع', 'noun', 'creativity;originality'), ('حضارة', 'noun', 'civilization;culture'), ('تصميم', 'noun', 'determination;perseverance'), ('نحت', 'noun', 'sculpturing;shaping'), ('أدب', 'noun', 'etiquette;good_manner;literature'), ('فنان', 'noun', 'artist'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('وسيلة', 'noun', 'device;instrument;mean'), ('تطور', 'noun', 'development;event;progress'), ('ابتكار', 'noun', 'invention')]"
Intermediate,تحدث عن أهمية الصحة النفسية.,Talk about the importance of mental health.,8,58,B,8,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('توازن', 'noun', 'balance;balancing'), ('عاطفية', 'adj', 'affectionate;emotional'), ('تأثير', 'noun', 'effect;impact;influence'), ('دعم', 'noun', 'assistance;endorsement;support'), ('استرخاء', 'noun', 'laxity;slackening'), ('تأمل', 'noun', 'consideration;contemplation;speculation'), ('اكتئاب', 'noun', 'depression'), ('توتر', 'noun', 'strain;tension'), ('قلق', 'noun', 'apprehension;concern;unrest'), ('استشارة', 'noun', 'consultation'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('تغذية', 'noun', 'feeding;nutrition'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('استقرار', 'noun', 'stability'), ('مجتمع', 'noun', 'society'), ('تواصل', 'noun', 'continuation;continuity'), ('فهم', 'noun', 'understanding'), ('سلبية', 'adj', 'negative;passive'), ('تعامل', 'noun', 'dealing;relation'), ('تحديات', 'noun', 'challenge'), ('استجابة.', 'noun', 'compliance;replying')]"
Intermediate,تحدث عن أهمية الوقت وكيفية إدارته.,Talk about the importance of time and how to manage it.,17,59,B,17,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('أولويات', 'noun', 'precedence;priority'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('تركيز', 'noun', 'concentration;emphasis;focus;installation'), ('مسؤولية', 'noun', 'responsibility'), ('عادة', 'noun', 'charge;custom;habit;practice;tax;usually'), ('تحديد', 'noun', 'definition;delimitation;specification'), ('مرونة', 'noun', 'flexibility;pliability'), ('انضباط', 'noun', 'discipline;precision'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('توازن', 'noun', 'balance;balancing'), ('تحديات', 'noun', 'challenge'), ('استثمار', 'noun', 'invest;investing;investment'), ('أداء', 'noun', 'fulfillment;performance'), ('تطوير', 'noun', 'advancement;development;promotion'), ('إنجازات', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('مضيعة', 'noun', 'loss;ruin'), ('توفير', 'noun', 'furnishing;provision'), ('ضبط', 'noun', 'adjusting;confiscation;precision;regulating;seizure'), ('التزام', 'noun', 'commitment;obligation')]"
Intermediate,تحدث عن أهمية الحفاظ على التراث.,Talk about the importance of preserving heritage.,13,60,B,13,"[2, 3]","[('تراث', 'noun', 'heritage;inheritance'), ('أهمية', 'noun', 'importance;significance'), ('ثقافة', 'noun', 'civilization;culture'), ('حضارة', 'noun', 'civilization;culture'), ('حماية', 'noun', 'protecting;protection'), ('الحفاظ', 'noun', 'guarding;preservation'), ('مجتمع', 'noun', 'society'), ('قيم', 'noun', 'amount;ethic;moral;quantity;value;worth'), ('عادات', 'noun', 'charge;custom;habit;practice;tax;usually'), ('تطوير', 'noun', 'advancement;development;promotion'), ('تنمية', 'noun', 'development;growth'), ('تأثير', 'noun', 'effect;impact;influence'), ('تنوع', 'noun', 'diversity;variety'), ('فنون', 'noun', 'art;specialty;variety'), ('أجيال', 'noun', 'epoch;generation'), ('سياحة', 'noun', 'tourism'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('فخر', 'noun', 'boasting;glory;pride'), ('مسؤولية', 'noun', 'responsibility'), ('بيئة', 'noun', 'environment;milieu'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('مشاركة', 'noun', 'association;participation'), ('ترميم', 'noun', 'renovation;restoration')]"
Intermediate,ما هو دور المرأة في المجتمع؟,What is the role of women in society?,6,61,B,6,"[2, 3]","[('دور', 'noun', 'part;role;round'), ('مجتمع', 'noun', 'society'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('مسؤولية', 'noun', 'responsibility'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('تأثير', 'noun', 'effect;impact;influence'), ('مشاركة', 'noun', 'association;participation'), ('ثقافة', 'noun', 'civilization;culture'), ('تطور', 'noun', 'development;event;progress'), ('اقتصاد', 'noun', 'economy;saving'), ('قانون', 'noun', 'law;regulation;rule;statute'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('تحديات', 'noun', 'challenge'), ('قرار', 'noun', 'decision;resolution'), ('مسؤوليات', 'noun', 'responsibility'), ('تطوير', 'noun', 'advancement;development;promotion'), ('توازن', 'noun', 'balance;balancing'), ('استقلال', 'noun', 'autonomy;independence'), ('إنجازات', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('عدالة', 'noun', 'fairness;justice'), ('نمو', 'noun', 'development;growth;progress')]"
Intermediate,شرح مفهوم علمي تجده مثيرًا للاهتمام.,Explain a scientific concept that you find interesting.,7,62,B,7,"[2, 3]","[('مفهوم', 'noun', 'concept;definition;meaning;notion;sense'), ('علمي', 'adj', 'academic;scholarly;scientific'), ('بحث', 'noun', 'discussion;examination;research;search'), ('تحليل', 'noun', 'analysis;dissolution'), ('تطور', 'noun', 'development;event;progress'), ('تطبيق', 'noun', 'application'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('تأثير', 'noun', 'effect;impact;influence'), ('بيئة', 'noun', 'environment;milieu'), ('مختبر', 'noun', 'laboratory'), ('دليل', 'noun', 'evidence;indication;proof'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('استنتاج', 'noun', 'conclusion;deduction;inference'), ('تفسير', 'noun', 'Quranic_commentary;commentary;exegesis;explanation')]"
Intermediate,ما هي فوائد ومخاطر مواقع التواصل الاجتماعي؟,What are the benefits and risks of social media?,15,63,B,15,"[2, 3]","[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('مواقع', 'noun', 'location;position;site'), ('تواصل', 'noun', 'continuation;continuity'), ('اجتماعي', 'adj', 'social'), ('تأثير', 'noun', 'effect;impact;influence'), ('سلبي', 'adj', 'negative;passive'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('محتوى', 'noun', 'content'), ('نشر', 'verb', 'announce;publish;spread'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('حماية', 'noun', 'protecting;protection'), ('إدمان', 'noun', 'addiction;mania'), ('ضياع', 'noun', 'loss;village;waste'), ('ثقافة', 'noun', 'civilization;culture'), ('توعية', 'noun', 'enlightening;making_aware;raising_awareness'), ('تطور', 'noun', 'development;event;progress'), ('انتشار', 'noun', 'diffusion;spread;spreading'), ('متابعة', 'noun', 'continuation;pursuit'), ('مشاركة', 'noun', 'association;participation'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('مجتمع', 'noun', 'society')]"
